UDI,Timestamp,Product ID,Type of Failure,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
2665,18:19.6,H31269,H,301.6,312.4,1509,50.0,105,0,0,0,0,0,0
2666,22:19.6,L51616,L,302.8,312.4,1634,36.3,161,0,0,0,0,0,0
2667,30:19.6,M16782,M,300.9,307.9,1309,46.3,75,1,0,1,0,0,0
2668,25:19.6,M16783,M,304.0,314.7,1895,24.7,93,0,0,0,0,0,0
2669,51:19.6,L51617,L,297.2,308.0,1616,28.4,74,0,0,0,0,0,0
2670,46:19.6,L51618,L,295.9,305.4,1572,48.1,63,0,0,0,0,0,0
2671,39:19.6,L51619,L,302.7,313.3,1562,32.1,163,0,0,0,0,0,0
2672,40:19.6,M16784,M,297.1,307.5,1645,53.1,123,0,0,0,0,0,0
2673,46:19.6,L51620,L,298.9,309.4,1729,34.9,116,0,0,0,0,0,0
2674,25:19.6,L51621,L,299.7,310.1,1452,45.6,35,0,0,0,0,0,0
2675,33:19.6,M16785,M,300.5,310.8,1547,42.0,63,0,0,0,0,0,0
2676,06:19.6,L51622,L,303.3,314.8,1539,55.5,40,0,0,0,0,0,0
2677,07:19.6,L51623,L,300.9,311.0,1568,28.0,95,0,0,0,0,0,0
2678,40:19.6,L51624,L,303.2,313.3,1700,46.1,168,0,0,0,0,0,0
2679,14:19.6,L51625,L,301.7,312.0,1399,36.5,166,0,0,0,0,0,0
2680,23:19.6,L51626,L,302.6,312.8,1470,40.6,96,0,0,0,0,0,0
2681,17:19.6,H31270,H,303.7,314.2,1414,63.6,48,0,0,0,0,0,0
2682,52:19.6,L51627,L,297.0,307.1,1759,48.6,52,0,0,0,0,0,0
2683,56:19.6,L51628,L,298.2,307.8,1809,35.7,101,0,0,0,0,0,0
2684,01:19.6,M16786,M,300.4,308.0,1227,67.7,146,1,0,1,0,0,0
2685,48:19.6,H31271,H,296.2,307.1,1801,29.0,149,0,0,0,0,0,0
2686,58:19.6,L51629,L,301.6,311.1,1936,45.6,179,0,0,0,0,0,0
2687,28:19.6,L51630,L,298.2,308.3,1769,28.8,10,0,0,0,0,0,0
2688,41:19.6,L51631,L,301.7,312.2,1671,40.5,81,0,0,0,0,0,0
2689,34:19.6,L51632,L,297.1,307.6,1442,40.7,109,0,0,0,0,0,0
2690,51:19.6,M16787,M,299.5,306.8,1253,50.1,177,1,0,1,0,0,0
2691,24:19.6,L51633,L,296.0,305.5,1462,25.8,21,0,0,0,0,0,0
2692,30:19.6,M16788,M,298.6,309.8,1539,48.4,80,0,0,0,0,0,0
2693,49:19.6,L51634,L,302.3,313.7,1671,34.1,72,0,0,0,0,0,0
2694,13:19.6,M16789,M,299.0,309.5,1667,42.0,127,0,0,0,0,0,0
2695,26:19.6,M16790,M,296.3,306.6,1600,41.4,45,0,0,0,0,0,0
2696,14:19.6,M16791,M,298.1,308.9,1967,37.6,116,0,0,0,0,0,0
2697,52:19.6,L51635,L,303.5,314.6,1745,31.8,68,0,0,0,0,0,0
2698,52:19.6,M16792,M,298.9,308.7,1612,25.8,76,0,0,0,0,0,0
2699,54:19.6,L51636,L,304.1,315.4,1590,33.7,12,0,0,0,0,0,0
2700,34:19.6,L51637,L,299.8,310.8,1409,31.3,43,0,0,0,0,0,0
2701,49:19.6,L51638,L,297.5,308.1,1465,43.9,127,0,0,0,0,0,0
2702,14:19.6,L51639,L,303.0,314.1,1751,27.4,22,0,0,0,0,0,0
2703,28:19.6,M16793,M,300.2,310.3,1863,39.0,9,0,0,0,0,0,0
2704,38:19.6,H31272,H,300.6,311.6,1537,31.2,162,0,0,0,0,0,0
2705,37:19.6,L51640,L,297.2,308.5,1576,47.0,137,0,0,0,0,0,0
2706,14:19.6,L51641,L,297.6,308.6,1428,46.7,7,0,0,0,0,0,0
2707,51:19.6,L51642,L,297.5,308.8,1969,66.9,124,0,0,0,0,0,0
2708,12:19.6,H31273,H,295.3,305.6,1839,52.0,85,0,0,0,0,0,0
2709,53:19.6,L51643,L,297.1,307.3,1664,25.8,62,0,0,0,0,0,0
2710,20:19.6,L51644,L,303.1,312.6,1406,40.6,133,0,0,0,0,0,0
2711,03:19.6,L51645,L,299.7,310.5,1704,42.6,0,0,0,0,0,0,0
2712,14:19.6,M16794,M,297.2,307.6,1441,38.7,106,0,0,0,0,0,0
2713,39:19.6,L51646,L,298.0,308.6,1559,32.0,115,0,0,0,0,0,0
2714,16:19.6,L51647,L,301.7,312.4,1774,33.6,63,0,0,0,0,0,0
2715,33:19.6,L51648,L,302.3,313.0,1681,42.6,104,0,0,0,0,0,0
2716,28:19.6,L51649,L,299.6,310.1,1584,36.7,111,0,0,0,0,0,0
2717,10:19.6,M16795,M,297.4,308.1,1586,39.6,176,0,0,0,0,0,0
2718,01:19.6,L51650,L,304.5,315.5,1591,57.5,111,0,0,0,0,0,0
2719,17:19.6,M16796,M,298.8,308.4,1886,36.2,126,0,0,0,0,0,0
2720,32:19.6,L51651,L,300.6,310.7,1782,20.0,74,0,0,0,0,0,0
2721,27:19.6,M16797,M,297.6,308.9,1388,30.8,136,0,0,0,0,0,0
2722,45:19.6,L51652,L,300.1,309.7,1479,42.6,6,0,0,0,0,0,0
2723,51:19.6,L51653,L,298.7,309.1,1595,41.0,160,0,0,0,0,0,0
2724,49:19.6,L51654,L,304.1,311.3,1365,57.4,147,1,0,1,0,0,0
2725,03:19.6,L51655,L,298.6,309.8,1466,45.4,174,0,0,0,0,0,0
2726,37:19.6,L51656,L,304.5,314.8,1811,52.2,70,0,0,0,0,0,0
2727,25:19.6,H31274,H,295.8,306.5,1590,36.8,63,0,0,0,0,0,0
2728,22:19.6,M16798,M,302.3,312.2,1708,51.2,134,0,0,0,0,0,0
2729,30:19.6,M16799,M,304.2,314.7,1715,32.4,23,0,0,0,0,0,0
2730,51:19.6,L51657,L,301.9,313.2,1426,54.6,76,0,0,0,0,0,0
2731,40:19.6,L51658,L,304.2,314.8,1730,41.5,104,0,0,0,0,0,0
2732,23:19.6,L51659,L,298.6,308.6,1781,43.0,141,0,0,0,0,0,0
2733,26:19.6,H31275,H,299.8,311.0,1565,44.1,63,0,0,0,0,0,0
2734,59:19.6,L51660,L,299.3,309.2,1728,31.6,142,0,0,0,0,0,0
2735,33:19.6,L51661,L,302.2,312.0,1487,20.7,179,0,0,0,0,0,0
2736,49:19.6,L51662,L,304.1,313.9,1479,27.3,106,0,0,0,0,0,0
2737,37:19.6,M16800,M,301.1,311.2,1945,46.9,9,0,0,0,0,0,0
2738,26:19.6,M16801,M,303.7,313.2,1787,32.0,76,0,0,0,0,0,0
2739,34:19.6,H31276,H,300.7,311.6,1766,40.5,5,0,0,0,0,0,0
2740,57:19.6,L51663,L,301.6,311.8,1411,59.7,118,0,0,0,0,0,0
2741,35:19.6,L51664,L,301.1,312.2,2032,40.5,88,0,0,0,0,0,0
2742,55:19.6,H31277,H,299.6,310.8,1944,31.5,177,0,0,0,0,0,0
2743,40:19.6,H31278,H,300.9,309.2,1172,52.4,130,1,0,1,0,0,0
2744,37:19.6,L51665,L,295.9,306.4,1507,52.7,9,0,0,0,0,0,0
2745,23:19.6,M16802,M,298.6,309.7,1577,39.6,82,0,0,0,0,0,0
2746,46:19.6,M16803,M,295.9,306.3,1380,40.6,67,0,0,0,0,0,0
2747,36:19.6,L51666,L,298.9,309.7,1898,32.2,11,0,0,0,0,0,0
2748,47:19.6,L51667,L,303.0,313.0,1602,46.2,119,0,0,0,0,0,0
2749,48:19.6,L51668,L,303.9,313.9,1607,37.7,13,0,0,0,0,0,0
2750,34:19.6,L51669,L,301.0,312.0,1482,44.8,148,0,0,0,0,0,0
2751,20:19.6,L51670,L,296.6,308.0,1450,44.8,33,0,0,0,0,0,0
2752,19:19.6,L51671,L,301.7,311.2,1425,27.6,97,0,0,0,0,0,0
2753,25:19.6,M16804,M,296.8,307.9,1473,42.3,71,0,0,0,0,0,0
2754,47:19.6,L51672,L,296.3,307.1,1670,48.1,171,0,0,0,0,0,0
2755,43:19.6,L51673,L,299.6,307.4,1369,56.8,93,1,0,1,0,0,0
2756,05:19.6,L51674,L,298.3,308.0,1777,37.9,3,0,0,0,0,0,0
2757,18:19.6,L51675,L,295.7,305.3,1390,16.6,152,0,0,0,0,0,0
2758,44:19.6,M16805,M,297.2,308.0,1804,47.6,108,0,0,0,0,0,0
2759,16:19.6,L51676,L,297.6,307.5,1412,50.0,144,0,0,0,0,0,0
2760,13:19.6,L51677,L,304.2,314.2,1445,50.2,162,0,0,0,0,0,0
2761,45:19.6,M16806,M,304.1,313.8,1693,43.1,40,0,0,0,0,0,0
2762,19:19.6,L51678,L,300.0,311.4,1731,19.3,90,0,0,0,0,0,0
2763,33:19.6,M16807,M,296.2,307.3,1569,42.1,148,0,0,0,0,0,0
2764,47:19.6,L51679,L,297.8,308.3,1561,31.6,90,0,0,0,0,0,0
2765,03:19.6,M16808,M,295.5,306.5,1769,45.8,28,0,0,0,0,0,0
2766,44:19.6,L51680,L,296.4,306.5,1531,43.2,84,0,0,0,0,0,0
2767,22:19.6,M16809,M,303.7,311.7,1344,51.5,69,1,0,1,0,0,0
2768,52:19.6,H31279,H,296.6,306.5,1472,23.9,57,0,0,0,0,0,0
2769,12:19.6,M16810,M,299.8,310.2,1535,37.7,66,0,0,0,0,0,0
2770,59:19.6,L51681,L,302.2,313.1,1534,26.1,142,0,0,0,0,0,0
2771,28:19.6,M16811,M,303.0,314.2,1739,33.8,38,0,0,0,0,0,0
2772,23:19.6,H31280,H,295.4,306.8,1422,44.2,61,0,0,0,0,0,0
2773,20:19.6,H31281,H,298.8,308.7,1544,36.9,103,0,0,0,0,0,0
2774,02:19.6,L51682,L,300.9,311.7,1621,30.7,83,0,0,0,0,0,0
2775,15:19.6,L51683,L,302.6,313.9,1528,44.2,171,0,0,0,0,0,0
2776,38:19.6,H31282,H,296.9,307.4,1384,23.9,43,0,0,0,0,0,0
2777,46:19.6,L51684,L,304.2,314.7,1741,36.4,15,0,0,0,0,0,0
2778,14:19.6,L51685,L,302.4,313.1,1685,40.5,164,0,0,0,0,0,0
2779,48:19.6,L51686,L,297.0,307.8,1414,32.8,160,0,0,0,0,0,0
2780,10:19.6,L51687,L,296.0,305.5,1475,37.5,60,0,0,0,0,0,0
2781,09:19.6,L51688,L,300.9,312.2,1558,44.8,7,0,0,0,0,0,0
2782,10:19.6,M16812,M,296.7,306.2,1389,59.5,24,0,0,0,0,0,0
2783,28:19.6,L51689,L,302.7,314.0,1501,50.4,136,0,0,0,0,0,0
2784,56:19.6,L51690,L,297.3,307.3,1557,38.4,32,0,0,0,0,0,0
2785,48:19.6,L51691,L,302.6,312.9,1408,32.6,162,0,0,0,0,0,0
2786,44:19.6,H31283,H,295.6,305.3,1459,35.7,43,0,0,0,0,0,0
2787,30:19.6,L51692,L,296.0,305.9,1696,31.6,29,0,0,0,0,0,0
2788,51:19.6,L51693,L,304.2,314.1,1601,43.9,138,0,0,0,0,0,0
2789,30:19.6,H31284,H,296.6,307.4,1729,41.8,58,0,0,0,0,0,0
2790,16:19.6,M16813,M,299.6,310.4,1461,44.9,147,0,0,0,0,0,0
2791,08:19.6,L51694,L,301.7,312.4,1826,53.7,37,0,0,0,0,0,0
2792,01:19.6,L51695,L,297.8,307.6,1494,63.1,17,0,0,0,0,0,0
2793,40:19.6,H31285,H,297.2,307.3,1651,33.2,128,0,0,0,0,0,0
2794,05:19.6,M16814,M,298.6,308.2,1426,57.0,35,0,0,0,0,0,0
2795,44:19.6,L51696,L,303.0,312.8,1819,47.7,150,0,0,0,0,0,0
2796,02:19.6,L51697,L,295.8,306.5,1843,49.1,75,0,0,0,0,0,0
2797,44:19.6,H31286,H,301.6,311.5,1977,52.6,126,0,0,0,0,0,0
2798,02:19.6,L51698,L,303.5,313.8,1692,26.1,105,0,0,0,0,0,0
2799,58:19.6,H31287,H,301.6,309.5,1363,61.6,28,1,0,1,0,0,0
2800,55:19.6,L51699,L,300.8,311.1,1474,36.0,13,0,0,0,0,0,0
2801,03:19.6,M16815,M,302.6,310.5,1317,42.5,192,1,0,1,0,0,0
2802,46:19.6,M16816,M,299.5,310.2,1771,40.1,41,0,0,0,0,0,0
2803,02:19.6,L51700,L,301.9,312.8,1930,50.1,179,0,0,0,0,0,0
2804,05:19.6,L51701,L,297.2,308.1,1502,52.5,91,0,0,0,0,0,0
2805,11:19.6,L51702,L,299.2,310.5,1425,39.1,135,0,0,0,0,0,0
2806,34:19.6,L51703,L,299.2,309.5,1565,41.8,90,0,0,0,0,0,0
2807,50:19.6,L51704,L,299.7,309.6,1524,44.8,85,0,0,0,0,0,0
2808,45:19.6,M16817,M,298.3,309.5,1405,50.5,96,0,0,0,0,0,0
2809,12:19.6,L51705,L,301.7,308.5,1169,53.6,8,1,0,1,0,0,0
2810,20:19.6,L51706,L,295.8,306.5,1412,42.9,69,0,0,0,0,0,0
2811,42:19.6,L51707,L,296.9,307.4,1722,37.3,113,0,0,0,0,0,0
2812,55:19.6,L51708,L,295.6,306.1,1580,52.6,48,0,0,0,0,0,0
2813,13:19.6,L51709,L,296.3,306.0,1380,38.1,111,0,0,0,0,0,0
2814,18:19.6,L51710,L,298.5,308.2,1897,40.4,96,0,0,0,0,0,0
2815,34:19.6,L51711,L,300.2,310.6,1615,36.5,107,0,0,0,0,0,0
2816,07:19.6,L51712,L,301.5,310.0,1229,52.0,108,1,0,1,0,0,0
2817,00:19.6,L51713,L,299.6,309.3,1566,33.1,132,0,0,0,0,0,0
2818,59:19.6,L51714,L,301.5,309.4,1278,47.7,119,1,0,1,0,0,0
2819,27:19.6,H31288,H,299.6,310.8,1716,16.7,3,0,0,0,0,0,0
2820,23:19.6,L51715,L,301.5,311.8,1987,40.1,99,0,0,0,0,0,0
2821,21:19.6,H31289,H,304.4,315.0,1442,32.2,3,0,0,0,0,0,0
2822,12:19.6,M16818,M,301.1,312.4,1686,45.6,50,0,0,0,0,0,0
2823,56:19.6,L51716,L,304.1,315.5,1438,45.6,95,0,0,0,0,0,0
2824,45:19.6,L51717,L,300.8,311.3,1538,47.6,178,0,0,0,0,0,0
2825,28:19.6,M16819,M,303.5,313.8,1517,54.0,89,0,0,0,0,0,0
2826,26:19.6,L51718,L,296.0,307.0,1461,22.2,22,0,0,0,0,0,0
2827,06:19.6,H31290,H,302.1,313.3,1568,47.9,135,0,0,0,0,0,0
2828,32:19.6,M16820,M,301.1,308.9,1281,48.5,109,1,0,1,0,0,0
2829,17:19.6,L51719,L,299.9,309.4,1561,23.7,2,0,0,0,0,0,0
2830,00:19.6,M16821,M,302.5,313.4,1639,57.6,101,0,0,0,0,0,0
2831,33:19.6,L51720,L,297.0,306.6,1423,50.3,160,0,0,0,0,0,0
2832,34:19.6,L51721,L,304.3,315.2,1609,54.4,136,0,0,0,0,0,0
2833,11:19.6,L51722,L,295.5,307.0,1608,37.7,179,0,0,0,0,0,0
2834,55:19.6,H31291,H,298.5,308.3,1539,39.2,63,0,0,0,0,0,0
2835,28:19.6,L51723,L,304.4,314.0,1442,26.3,80,0,0,0,0,0,0
2836,48:19.6,L51724,L,298.0,309.4,1797,42.0,38,0,0,0,0,0,0
2837,12:19.6,M16822,M,302.7,313.1,1505,53.6,169,0,0,0,0,0,0
2838,56:19.6,M16823,M,304.2,314.4,1461,41.3,71,0,0,0,0,0,0
2839,24:19.6,L51725,L,302.3,313.8,1638,33.3,60,0,0,0,0,0,0
2840,33:19.6,H31292,H,296.9,306.9,1508,49.3,49,0,0,0,0,0,0
2841,15:19.6,L51726,L,295.7,306.5,1662,36.7,159,0,0,0,0,0,0
2842,29:19.6,L51727,L,299.0,309.6,1495,29.1,8,0,0,0,0,0,0
2843,21:19.6,L51728,L,303.1,314.1,1974,51.7,68,0,0,0,0,0,0
2844,33:19.6,M16824,M,301.2,311.6,1647,30.9,100,0,0,0,0,0,0
2845,49:19.6,M16825,M,301.1,310.9,1865,37.5,48,0,0,0,0,0,0
2846,49:19.6,L51729,L,301.9,311.4,1730,33.0,120,0,0,0,0,0,0
2847,36:19.6,M16826,M,301.9,313.2,1883,40.6,154,0,0,0,0,0,0
2848,10:19.6,L51730,L,296.0,306.0,1628,44.5,170,0,0,0,0,0,0
2849,28:19.6,L51731,L,303.2,314.6,1410,42.2,42,0,0,0,0,0,0
2850,38:19.6,L51732,L,303.9,312.0,1209,37.5,186,1,0,1,0,0,0
2851,48:19.6,L51733,L,296.1,305.9,1471,39.5,62,0,0,0,0,0,0
2852,02:19.6,L51734,L,299.6,310.7,1799,36.1,94,0,0,0,0,0,0
2853,18:19.6,L51735,L,302.9,314.3,1453,41.0,46,0,0,0,0,0,0
2854,35:19.6,M16827,M,302.5,312.3,1966,63.8,112,0,0,0,0,0,0
2855,51:19.6,L51736,L,297.6,308.9,1831,33.7,165,0,0,0,0,0,0
2856,06:19.6,M16828,M,298.7,309.8,1487,20.4,69,0,0,0,0,0,0
2857,45:19.6,L51737,L,296.2,306.5,1676,49.0,7,0,0,0,0,0,0
2858,30:19.6,M16829,M,299.8,310.4,2048,36.2,128,0,0,0,0,0,0
2859,30:19.6,L51738,L,296.9,307.5,1698,26.0,21,0,0,0,0,0,0
2860,16:19.6,L51739,L,298.5,309.5,1651,51.2,15,0,0,0,0,0,0
2861,36:19.6,M16830,M,301.5,312.0,1479,32.2,57,0,0,0,0,0,0
2862,43:19.6,L51740,L,303.7,314.1,1499,55.4,41,0,0,0,0,0,0
2863,24:19.6,M16831,M,302.0,311.9,1709,59.9,28,0,0,0,0,0,0
2864,27:19.6,L51741,L,303.7,315.1,1442,36.0,54,0,0,0,0,0,0
2865,19:19.6,L51742,L,297.6,307.4,1433,31.4,31,0,0,0,0,0,0
2866,19:19.6,M16832,M,296.6,307.0,1516,28.1,39,0,0,0,0,0,0
2867,17:19.6,L51743,L,304.1,315.0,1523,39.7,7,0,0,0,0,0,0
2868,55:19.6,L51744,L,296.8,306.7,1542,27.6,89,0,0,0,0,0,0
2869,03:19.6,L51745,L,302.0,312.4,1420,55.4,160,0,0,0,0,0,0
2870,44:19.6,M16833,M,302.6,314.0,1512,33.8,87,0,0,0,0,0,0
2871,49:19.6,M16834,M,297.1,307.5,1477,23.6,138,0,0,0,0,0,0
2872,58:19.6,M16835,M,300.2,310.7,1700,37.2,160,0,0,0,0,0,0
2873,38:19.6,L51746,L,299.1,310.4,1713,43.1,8,0,0,0,0,0,0
2874,43:19.6,L51747,L,299.7,310.3,1854,39.0,101,0,0,0,0,0,0
2875,38:19.6,L51748,L,302.6,313.1,1649,37.8,59,0,0,0,0,0,0
2876,46:19.6,L51749,L,301.6,312.3,1531,38.0,134,0,0,0,0,0,0
2877,18:19.6,H31293,H,304.2,315.1,1629,39.9,162,0,0,0,0,0,0
2878,04:19.6,L51750,L,300.6,310.6,1734,55.0,19,0,0,0,0,0,0
2879,09:19.6,L51751,L,302.4,313.2,1548,37.6,88,0,0,0,0,0,0
2880,52:19.6,M16836,M,295.5,305.1,1593,40.5,99,0,0,0,0,0,0
2881,47:19.6,L51752,L,303.8,314.2,1751,34.6,95,0,0,0,0,0,0
2882,18:19.6,L51753,L,302.8,314.0,1410,55.8,101,0,0,0,0,0,0
2883,33:19.6,H31294,H,302.3,313.1,1626,25.9,102,0,0,0,0,0,0
2884,57:19.6,L51754,L,297.2,306.8,1385,39.9,84,0,0,0,0,0,0
2885,06:19.6,L51755,L,304.2,315.0,1794,46.2,160,0,0,0,0,0,0
2886,05:19.6,L51756,L,300.0,311.1,1558,40.6,64,0,0,0,0,0,0
2887,33:19.6,H31295,H,297.1,307.6,1485,40.7,39,0,0,0,0,0,0
2888,22:19.6,L51757,L,302.8,312.9,1683,41.2,57,0,0,0,0,0,0
2889,04:19.6,M16837,M,301.7,311.9,1663,45.9,112,0,0,0,0,0,0
2890,39:19.6,L51758,L,301.7,311.5,1653,35.1,37,0,0,0,0,0,0
2891,41:19.6,L51759,L,303.7,313.5,1663,30.6,89,0,0,0,0,0,0
2892,54:19.6,L51760,L,299.1,310.4,1634,35.1,100,0,0,0,0,0,0
2893,41:19.6,L51761,L,296.9,306.6,1396,22.4,97,0,0,0,0,0,0
2894,54:19.6,L51762,L,298.6,309.3,1613,37.0,1,0,0,0,0,0,0
2895,56:19.6,L51763,L,297.0,306.9,1410,34.3,118,0,0,0,0,0,0
2896,55:19.6,L51764,L,303.5,310.1,1188,44.9,104,1,0,1,0,0,0
2897,19:19.6,L51765,L,298.5,308.6,1418,38.4,51,0,0,0,0,0,0
2898,34:19.6,L51766,L,296.7,307.7,1837,45.5,164,0,0,0,0,0,0
2899,52:19.6,M16838,M,303.9,314.5,1498,41.0,38,0,0,0,0,0,0
2900,56:19.6,L51767,L,298.3,308.8,1711,34.0,106,0,0,0,0,0,0
2901,53:19.6,M16839,M,295.4,305.0,1845,39.9,32,0,0,0,0,0,0
2902,27:19.6,L51768,L,296.0,305.9,1411,36.3,82,0,0,0,0,0,0
2903,48:19.6,M16840,M,302.2,312.1,1441,27.9,87,0,0,0,0,0,0
2904,00:19.6,M16841,M,300.3,308.4,1273,67.5,139,1,0,1,0,0,0
2905,45:19.6,L51769,L,296.9,307.6,1705,33.4,143,0,0,0,0,0,0
2906,33:19.6,L51770,L,300.0,308.1,1290,56.6,165,1,0,1,0,0,0
2907,19:19.6,M16842,M,298.0,309.5,1450,22.9,18,0,0,0,0,0,0
2908,26:19.6,L51771,L,303.2,314.6,1391,46.8,60,0,0,0,0,0,0
2909,30:19.6,L51772,L,302.6,313.6,1553,48.0,154,0,0,0,0,0,0
2910,07:19.6,L51773,L,298.9,309.6,1609,39.6,149,0,0,0,0,0,0
2911,47:19.6,L51774,L,295.4,306.2,1495,28.9,144,0,0,0,0,0,0
2912,24:19.6,L51775,L,303.6,314.7,1523,40.9,94,0,0,0,0,0,0
2913,40:19.6,M16843,M,295.6,307.0,1894,46.4,26,0,0,0,0,0,0
2914,57:19.6,L51776,L,303.8,310.4,1247,58.0,30,1,0,1,0,0,0
2915,00:19.6,H31296,H,297.1,307.4,1600,37.1,28,0,0,0,0,0,0
2916,28:19.6,L51777,L,304.4,315.1,1531,39.8,161,0,0,0,0,0,0
2917,31:19.6,L51778,L,295.9,306.5,1584,27.8,126,0,0,0,0,0,0
2918,13:19.6,L51779,L,297.9,309.3,1923,40.5,73,0,0,0,0,0,0
2919,34:19.6,M16844,M,303.9,314.3,1541,56.1,108,0,0,0,0,0,0
2920,14:19.6,L51780,L,296.0,306.7,1935,51.0,5,0,0,0,0,0,0
2921,21:19.6,L51781,L,301.8,308.6,1249,48.6,141,1,0,1,0,0,0
2922,17:19.6,L51782,L,303.3,313.5,1601,53.9,158,0,0,0,0,0,0
2923,33:19.6,M16845,M,297.8,308.9,1459,21.6,2,0,0,0,0,0,0
2924,38:19.6,L51783,L,299.3,310.3,1632,45.5,6,0,0,0,0,0,0
2925,36:19.6,M16846,M,296.6,307.3,1549,39.8,112,0,0,0,0,0,0
2926,42:19.6,L51784,L,298.2,308.8,1588,33.7,130,0,0,0,0,0,0
2927,11:19.6,L51785,L,296.8,306.4,1685,37.4,43,0,0,0,0,0,0
2928,14:19.6,M16847,M,302.9,312.7,1831,55.1,29,0,0,0,0,0,0
2929,57:19.6,L51786,L,300.7,311.1,1703,32.0,3,0,0,0,0,0,0
2930,27:19.6,L51787,L,298.8,308.5,1638,35.1,67,0,0,0,0,0,0
2931,42:19.6,L51788,L,298.6,308.2,1403,39.9,144,0,0,0,0,0,0
2932,58:19.6,L51789,L,299.4,309.5,1474,32.3,153,0,0,0,0,0,0
2933,32:19.6,L51790,L,295.6,305.3,1807,36.9,102,0,0,0,0,0,0
2934,25:19.6,H31297,H,301.2,312.1,1703,36.6,151,0,0,0,0,0,0
2935,27:19.6,L51791,L,295.5,306.5,1440,41.3,173,0,0,0,0,0,0
2936,44:19.6,L51792,L,302.5,312.1,1994,43.0,43,0,0,0,0,0,0
2937,03:19.6,H31298,H,300.8,310.4,1891,34.8,121,0,0,0,0,0,0
2938,33:19.6,M16848,M,300.3,311.3,1595,57.1,122,0,0,0,0,0,0
2939,30:19.6,L51793,L,304.1,314.0,1467,47.4,178,0,0,0,0,0,0
2940,38:19.6,M16849,M,300.9,311.0,1791,20.6,126,0,0,0,0,0,0
2941,41:19.6,L51794,L,300.3,311.4,1725,25.5,159,0,0,0,0,0,0
2942,54:19.6,L51795,L,295.5,305.5,1899,30.3,30,0,0,0,0,0,0
2943,29:19.6,L51796,L,301.2,311.9,1901,50.4,90,0,0,0,0,0,0
2944,21:19.6,L51797,L,301.2,309.6,1358,47.8,36,1,0,1,0,0,0
2945,11:19.6,L51798,L,298.7,309.3,1932,34.9,17,0,0,0,0,0,0
2946,04:19.6,L51799,L,298.6,310.0,1402,39.3,51,0,0,0,0,0,0
2947,27:19.6,M16850,M,302.8,314.2,1687,35.6,23,0,0,0,0,0,0
2948,34:19.6,H31299,H,302.3,313.4,1954,31.7,1,0,0,0,0,0,0
2949,14:19.6,L51800,L,296.5,307.7,1453,31.4,52,0,0,0,0,0,0
2950,49:19.6,L51801,L,297.4,307.8,1451,36.9,30,0,0,0,0,0,0
2951,59:19.6,L51802,L,299.8,310.1,1515,51.8,53,0,0,0,0,0,0
2952,34:19.6,L51803,L,303.2,313.6,1604,52.3,139,0,0,0,0,0,0
2953,09:19.6,M16851,M,303.0,314.4,1472,34.8,156,0,0,0,0,0,0
2954,54:19.6,L51804,L,297.6,308.6,1567,34.6,63,0,0,0,0,0,0
2955,25:19.6,L51805,L,299.3,309.2,1411,40.8,4,0,0,0,0,0,0
2956,35:19.6,L51806,L,303.8,313.3,1778,60.6,39,0,0,0,0,0,0
2957,57:19.6,L51807,L,301.2,311.5,1701,37.6,41,0,0,0,0,0,0
2958,19:19.6,H31300,H,300.5,311.4,1515,32.9,20,0,0,0,0,0,0
2959,14:19.6,H31301,H,300.1,310.4,1457,44.0,10,0,0,0,0,0,0
2960,59:19.6,L51808,L,298.7,310.1,1656,54.1,28,0,0,0,0,0,0
2961,55:19.6,L51809,L,297.0,306.6,1792,44.9,94,0,0,0,0,0,0
2962,30:19.6,M16852,M,301.2,312.0,1581,28.2,138,0,0,0,0,0,0
2963,16:19.6,L51810,L,303.3,314.8,1635,52.2,14,0,0,0,0,0,0
2964,55:19.6,L51811,L,297.6,308.2,1643,31.4,69,0,0,0,0,0,0
2965,58:19.6,L51812,L,298.1,308.9,1736,49.5,122,0,0,0,0,0,0
2966,07:19.6,L51813,L,299.6,311.1,1614,42.5,127,0,0,0,0,0,0
2967,37:19.6,M16853,M,297.4,308.3,1591,42.0,74,0,0,0,0,0,0
2968,21:19.6,L51814,L,300.8,311.7,1415,38.8,143,0,0,0,0,0,0
2969,26:19.6,M16854,M,299.7,310.4,1697,35.7,173,0,0,0,0,0,0
2970,30:19.6,L51815,L,304.5,315.5,1508,32.5,116,0,0,0,0,0,0
2971,22:19.6,L51816,L,301.4,312.7,1659,46.0,166,0,0,0,0,0,0
2972,38:19.6,M16855,M,296.4,307.0,1751,34.1,136,0,0,0,0,0,0
2973,04:19.6,L51817,L,303.6,313.2,1484,28.5,78,0,0,0,0,0,0
2974,07:19.6,L51818,L,296.7,307.4,1601,38.8,151,0,0,0,0,0,0
2975,43:19.6,M16856,M,297.5,307.8,1466,30.6,149,0,0,0,0,0,0
2976,20:19.6,L51819,L,295.6,306.3,2082,45.6,64,0,0,0,0,0,0
2977,54:19.6,M16857,M,303.4,314.0,1542,24.6,131,0,0,0,0,0,0
2978,58:19.6,M16858,M,302.3,312.8,1406,44.5,172,0,0,0,0,0,0
2979,04:19.6,L51820,L,303.5,314.7,1541,43.6,149,0,0,0,0,0,0
2980,07:19.6,M16859,M,300.2,311.3,1680,47.5,91,0,0,0,0,0,0
